id,title,authors,published,year,categories,arxiv_url,pdf_url,code,_domains,_tasks,publication
2409.04313v1,Enhancing Uncertainty Quantification in Drug Discovery with Censored Regression Labels,Emma Svensson; Hannah Rosa Friesacher; Susanne Winiwarter; Lewis Mervin; Adam Arany; Ola Engkvist,2024-09-06,2024,cs.LG,http://arxiv.org/abs/2409.04313v1,https://arxiv.org/pdf/2409.04313v1,,medical_ai,DrugMol,
2409.04481v1,Large Language Models in Drug Discovery and Development: From Disease Mechanisms to Clinical Trials,Yizhen Zheng; Huan Yee Koh; Maddie Yang; Li Li; Lauren T. May; Geoffrey I. Webb; Shirui Pan; George Church,2024-09-06,2024,q-bio.QM; cs.AI; cs.LG,http://arxiv.org/abs/2409.04481v1,https://arxiv.org/pdf/2409.04481v1,,medical_ai,DrugMol,
2408.13479v5,Quantum-machine-assisted Drug Discovery,Yidong Zhou; Jintai Chen; Jinglei Cheng; Xu Cao; Yuanyuan Zhang; Gopal Karemore; Marinka Zitnik; Frederic T. Chong; Junyu Liu; Tianfan Fu,2024-08-24,2024,quant-ph; cs.LG; q-bio.BM,http://arxiv.org/abs/2408.13479v5,https://arxiv.org/pdf/2408.13479v5,,medical_ai,Sim2Real; DrugMol,
2408.09730v1,Fragment and Geometry Aware Tokenization of Molecules for Structure-Based Drug Design Using Language Models,Cong Fu; Xiner Li; Blake Olson; Heng Ji; Shuiwang Ji,2024-08-19,2024,q-bio.BM,http://arxiv.org/abs/2408.09730v1,https://arxiv.org/pdf/2408.09730v1,,medical_ai,DrugMol,
2408.07636v2,Drug Discovery SMILES-to-Pharmacokinetics Diffusion Models with Deep Molecular Understanding,Bing Hu; Anita Layton; Helen Chen,2024-08-14,2024,q-bio.QM; cs.AI; cs.LG,http://arxiv.org/abs/2408.07636v2,https://arxiv.org/pdf/2408.07636v2,https://github.com/bing1100/Imagand,medical_ai,DrugMol; HealthMon,
2408.06050v2,What Ails Generative Structure-based Drug Design: Expressivity is Too Little or Too Much?,Rafał Karczewski; Samuel Kaski; Markus Heinonen; Vikas Garg,2024-08-12,2024,cs.LG; q-bio.BM,http://arxiv.org/abs/2408.06050v2,https://arxiv.org/pdf/2408.06050v2,https://github.com/rafalkarczewski/SimpleSBDD,medical_ai,DrugMol,
2407.19852v2,Quantum Long Short-Term Memory for Drug Discovery,Liang Zhang; Yin Xu; Mohan Wu; Liang Wang; Hua Xu,2024-07-29,2024,quant-ph; cs.LG; q-bio.BM,http://arxiv.org/abs/2407.19852v2,https://arxiv.org/pdf/2407.19852v2,,medical_ai,DrugMol; HealthMon,
2407.14185v1,Achieving Well-Informed Decision-Making in Drug Discovery: A Comprehensive Calibration Study using Neural Network-Based Structure-Activity Models,Hannah Rosa Friesacher; Ola Engkvist; Lewis Mervin; Yves Moreau; Adam Arany,2024-07-19,2024,cs.LG; stat.ML,http://arxiv.org/abs/2407.14185v1,https://arxiv.org/pdf/2407.14185v1,,medical_ai,DrugMol,
2407.13981v3,Decomposed Direct Preference Optimization for Structure-Based Drug Design,Xiwei Cheng; Xiangxin Zhou; Yuwei Yang; Yu Bao; Quanquan Gu,2024-07-19,2024,q-bio.BM; cs.LG,http://arxiv.org/abs/2407.13981v3,https://arxiv.org/pdf/2407.13981v3,https://github.com/laviaf/DecompDPO,physical_ai; medical_ai,PINN; DrugMol,
2407.07930v2,Token-Mol 1.0: Tokenized drug design with large language model,Jike Wang; Rui Qin; Mingyang Wang; Meijing Fang; Yangyang Zhang; Yuchen Zhu; Qun Su; Qiaolin Gou; Chao Shen; Odin Zhang,2024-07-10,2024,q-bio.BM; cs.LG,http://arxiv.org/abs/2407.07930v2,https://arxiv.org/pdf/2407.07930v2,,medical_ai,DrugMol,
2407.05150v4,Data-centric challenges with the application and adoption of artificial intelligence for drug discovery,Ghita Ghislat; Saiveth Hernandez-Hernandez; Chayanit Piyawajanusorn; Pedro J. Ballester,2024-07-06,2024,q-bio.OT,http://arxiv.org/abs/2407.05150v4,https://arxiv.org/pdf/2407.05150v4,,medical_ai,DrugMol,
2407.02126v1,AI-driven Alternative Medicine: A Novel Approach to Drug Discovery and Repurposing,Oleksandr Bilokon; Nataliya Bilokon; Paul Bilokon,2024-07-02,2024,q-bio.BM,http://arxiv.org/abs/2407.02126v1,https://arxiv.org/pdf/2407.02126v1,,medical_ai,DrugMol,
2406.16821v3,General Binding Affinity Guidance for Diffusion Models in Structure-Based Drug Design,Yue Jian; Curtis Wu; Danny Reidenbach; Aditi S. Krishnapriyan,2024-06-24,2024,cs.LG; cs.AI; physics.bio-ph; physics.chem-ph; q-bio.BM,http://arxiv.org/abs/2406.16821v3,https://arxiv.org/pdf/2406.16821v3,,medical_ai,DrugMol,
2406.10867v1,Geometric-informed GFlowNets for Structure-Based Drug Design,Grayson Lee; Tony Shen; Martin Ester,2024-06-16,2024,cs.LG; q-bio.BM,http://arxiv.org/abs/2406.10867v1,https://arxiv.org/pdf/2406.10867v1,,medical_ai,DrugMol,
2406.07025v2,Entropy-Reinforced Planning with Large Language Models for Drug Discovery,Xuefeng Liu; Chih-chan Tien; Peng Ding; Songhao Jiang; Rick L. Stevens,2024-06-11,2024,cs.LG; cs.AI; q-bio.QM; stat.ML,http://arxiv.org/abs/2406.07025v2,https://arxiv.org/pdf/2406.07025v2,https://github.com/xuefeng-cs/ERP,medical_ai,DrugMol,
2406.08511v1,Diffusion Models in $\textit{De Novo}$ Drug Design,Amira Alakhdar; Barnabas Poczos; Newell Washburn,2024-06-07,2024,physics.chem-ph; cs.LG,http://arxiv.org/abs/2406.08511v1,https://arxiv.org/pdf/2406.08511v1,,physical_ai; medical_ai,FluidSim; DrugMol; HealthMon,
2406.03403v1,Structure-based Drug Design Benchmark: Do 3D Methods Really Dominate?,Kangyu Zheng; Yingzhou Lu; Zaixi Zhang; Zhongwei Wan; Yao Ma; Marinka Zitnik; Tianfan Fu,2024-06-04,2024,cs.LG; cs.AI; q-bio.QM,http://arxiv.org/abs/2406.03403v1,https://arxiv.org/pdf/2406.03403v1,https://github.com/zkysfls/2024-sbdd-benchmark,medical_ai,DrugMol,
2405.16861v3,BInD: Bond and Interaction-generating Diffusion Model for Multi-objective Structure-based Drug Design,Joongwon Lee; Wonho Zhung; Jisu Seo; Woo Youn Kim,2024-05-27,2024,q-bio.BM; cs.LG; physics.bio-ph,http://arxiv.org/abs/2405.16861v3,https://arxiv.org/pdf/2405.16861v3,,medical_ai,DrugMol,
2405.11785v3,Guided Multi-objective Generative AI to Enhance Structure-based Drug Design,Amit Kadan; Kevin Ryczko; Erika Lloyd; Adrian Roitberg; Takeshi Yamazaki,2024-05-20,2024,physics.chem-ph; cs.LG; q-bio.BM,http://arxiv.org/abs/2405.11785v3,https://arxiv.org/pdf/2405.11785v3,,medical_ai,DrugMol,
2405.11703v1,QComp: A QSAR-Based Data Completion Framework for Drug Discovery,Bingjia Yang; Yunsie Chung; Archer Y. Yang; Bo Yuan; Xiang Yu,2024-05-20,2024,cs.LG,http://arxiv.org/abs/2405.11703v1,https://arxiv.org/pdf/2405.11703v1,,medical_ai,DrugMol,
2405.04657v3,ACEGEN: Reinforcement learning of generative chemical agents for drug discovery,Albert Bou; Morgan Thomas; Sebastian Dittert; Carles Navarro Ramírez; Maciej Majewski; Ye Wang; Shivam Patel; Gary Tresadern; Mazen Ahmad; Vincent Moens,2024-05-07,2024,cs.LG; cs.AI; q-bio.BM,http://arxiv.org/abs/2405.04657v3,https://arxiv.org/pdf/2405.04657v3,https://github.com/acellera/acegen-open,medical_ai,DrugMol,
2405.03961v2,Structure-based drug design by denoising voxel grids,Pedro O. Pinheiro; Arian Jamasb; Omar Mahmood; Vishnu Sresht; Saeed Saremi,2024-05-07,2024,cs.LG; q-bio.BM,http://arxiv.org/abs/2405.03961v2,https://arxiv.org/pdf/2405.03961v2,https://github.com/genentech/voxbind,medical_ai,DrugMol; Protein,
2405.03942v1,Collaborative Intelligence in Sequential Experiments: A Human-in-the-Loop Framework for Drug Discovery,Jinghai He; Cheng Hua; Yingfei Wang; Zeyu Zheng,2024-05-07,2024,cs.AI; cs.HC; cs.LG,http://arxiv.org/abs/2405.03942v1,https://arxiv.org/pdf/2405.03942v1,,medical_ai,DrugMol,
2405.03799v1,Synthetic Data from Diffusion Models Improve Drug Discovery Prediction,Bing Hu; Ashish Saragadam; Anita Layton; Helen Chen,2024-05-06,2024,cs.LG; cs.AI; q-bio.QM,http://arxiv.org/abs/2405.03799v1,https://arxiv.org/pdf/2405.03799v1,,medical_ai,DrugMol; HealthMon,
2405.00401v1,Optimized Drug Design using Multi-Objective Evolutionary Algorithms with SELFIES,Tomoya Hömberg; Sanaz Mostaghim; Satoru Hiwa; Tomoyuki Hiroyasu,2024-05-01,2024,cs.NE,http://arxiv.org/abs/2405.00401v1,https://arxiv.org/pdf/2405.00401v1,,medical_ai,DrugMol,
2404.12141v4,MolCRAFT: Structure-Based Drug Design in Continuous Parameter Space,Yanru Qu; Keyue Qiu; Yuxuan Song; Jingjing Gong; Jiawei Han; Mingyue Zheng; Hao Zhou; Wei-Ying Ma,2024-04-18,2024,q-bio.BM; cs.LG,http://arxiv.org/abs/2404.12141v4,https://arxiv.org/pdf/2404.12141v4,https://github.com/AlgoMole/MolCRAFT,medical_ai,DrugMol,
2404.07102v3,Empowering AlphaFold2 for protein conformation selective drug discovery with AlphaFold2-RAVE,Xinyu Gu; Akashnathan Aranganathan; Pratyush Tiwary,2024-04-10,2024,physics.bio-ph; cond-mat.dis-nn; cond-mat.soft; physics.comp-ph,http://arxiv.org/abs/2404.07102v3,https://arxiv.org/pdf/2404.07102v3,,physical_ai; medical_ai,FluidSim; DrugMol; Protein,
2404.02003v2,AUTODIFF: Autoregressive Diffusion Modeling for Structure-based Drug Design,Xinze Li; Penglei Wang; Tianfan Fu; Wenhao Gao; Chengtao Li; Leilei Shi; Junhong Liu,2024-04-02,2024,cs.LG,http://arxiv.org/abs/2404.02003v2,https://arxiv.org/pdf/2404.02003v2,,medical_ai,DrugMol,
2403.07902v1,DecompDiff: Diffusion Models with Decomposed Priors for Structure-Based Drug Design,Jiaqi Guan; Xiangxin Zhou; Yuwei Yang; Yu Bao; Jian Peng; Jianzhu Ma; Qiang Liu; Liang Wang; Quanquan Gu,2024-02-26,2024,q-bio.BM; cs.LG,http://arxiv.org/abs/2403.07902v1,https://arxiv.org/pdf/2403.07902v1,https://github.com/bytedance/DecompDiff,medical_ai,DrugMol,
2402.14315v2,Structure-Based Drug Design via 3D Molecular Generative Pre-training and Sampling,Yuwei Yang; Siqi Ouyang; Xueyu Hu; Mingyue Zheng; Hao Zhou; Lei Li,2024-02-22,2024,q-bio.BM; cs.LG,http://arxiv.org/abs/2402.14315v2,https://arxiv.org/pdf/2402.14315v2,,medical_ai,DrugMol,
2402.08790v2,Improving Molecule Generation and Drug Discovery with a Knowledge-enhanced Generative Model,Aditya Malusare; Vaneet Aggarwal,2024-02-13,2024,cs.LG; q-bio.QM,http://arxiv.org/abs/2402.08790v2,https://arxiv.org/pdf/2402.08790v2,,medical_ai,DrugMol,
2402.08703v2,A Survey of Generative AI for de novo Drug Design: New Frontiers in Molecule and Protein Generation,Xiangru Tang; Howard Dai; Elizabeth Knight; Fang Wu; Yunyang Li; Tianxiao Li; Mark Gerstein,2024-02-13,2024,q-bio.BM; cs.AI; cs.LG,http://arxiv.org/abs/2402.08703v2,https://arxiv.org/pdf/2402.08703v2,https://github.com/gersteinlab/GenAI4Drug,medical_ai,DrugMol; HealthMon,
2401.14665v1,PepGB: Facilitating peptide drug discovery via graph neural networks,Yipin Lei; Xu Wang; Meng Fang; Han Li; Xiang Li; Jianyang Zeng,2024-01-26,2024,q-bio.BM; cs.AI,http://arxiv.org/abs/2401.14665v1,https://arxiv.org/pdf/2401.14665v1,,medical_ai,DrugMol,
2402.18583v1,Binding-Adaptive Diffusion Models for Structure-Based Drug Design,Zhilin Huang; Ling Yang; Zaixi Zhang; Xiangxin Zhou; Yu Bao; Xiawu Zheng; Yuwei Yang; Yu Wang; Wenming Yang,2024-01-15,2024,q-bio.BM; cs.LG,http://arxiv.org/abs/2402.18583v1,https://arxiv.org/pdf/2402.18583v1,https://github.com/YangLing0818/BindDM,medical_ai,DrugMol,
2401.03759v3,A Hybrid Quantum Computing Pipeline for Real World Drug Discovery,Weitang Li; Zhi Yin; Xiaoran Li; Dongqiang Ma; Shuang Yi; Zhenxing Zhang; Chenji Zou; Kunliang Bu; Maochun Dai; Jie Yue,2024-01-08,2024,physics.chem-ph; physics.bio-ph; quant-ph,http://arxiv.org/abs/2401.03759v3,https://arxiv.org/pdf/2401.03759v3,,medical_ai,Sim2Real; DrugMol,
2401.06155v1,De novo Drug Design using Reinforcement Learning with Multiple GPT Agents,Xiuyuan Hu; Guoqing Liu; Yang Zhao; Hao Zhang,2023-12-21,2023,q-bio.BM; cs.CE; cs.LG,http://arxiv.org/abs/2401.06155v1,https://arxiv.org/pdf/2401.06155v1,https://github.com/HXYfighter/MolRL-MGPT,medical_ai,DrugMol,
2312.09865v1,Automating reward function configuration for drug design,Marius Urbonas; Temitope Ajileye; Paul Gainer; Douglas Pires,2023-12-15,2023,cs.LG; q-bio.BM,http://arxiv.org/abs/2312.09865v1,https://arxiv.org/pdf/2312.09865v1,,medical_ai,DrugMol,
2312.07899v2,Morphological Profiling for Drug Discovery in the Era of Deep Learning,Qiaosi Tang; Ranjala Ratnayake; Gustavo Seabra; Zhe Jiang; Ruogu Fang; Lina Cui; Yousong Ding; Tamer Kahveci; Jiang Bian; Chenglong Li,2023-12-13,2023,q-bio.QM; cs.AI; cs.CV; cs.LG,http://arxiv.org/abs/2312.07899v2,https://arxiv.org/pdf/2312.07899v2,,medical_ai,MedImg; DrugMol; HealthMon,
2312.01527v1,NovoMol: Recurrent Neural Network for Orally Bioavailable Drug Design and Validation on PDGFRα Receptor,Ishir Rao,2023-12-03,2023,q-bio.BM; cs.AI; q-bio.QM,http://arxiv.org/abs/2312.01527v1,https://arxiv.org/pdf/2312.01527v1,,medical_ai,DrugMol,
2311.17756v1,NMR Spectroscopy Can Help Accelerate Antiviral Drug Discovery Programs,Steven R. Laplante; Pascale Coric; Serge Bouaziz; Tanos Celmar Costa França,2023-11-29,2023,q-bio.BM,http://arxiv.org/abs/2311.17756v1,https://arxiv.org/pdf/2311.17756v1,,medical_ai,MedImg; DrugMol,
2311.16946v1,From Byte to Bench to Bedside: Molecular Dynamics Simulations and Drug Discovery,Mayar Ahmed; Alex M. Maldonado; Jacob D. Durrant,2023-11-28,2023,q-bio.QM; q-bio.BM,http://arxiv.org/abs/2311.16946v1,https://arxiv.org/pdf/2311.16946v1,,physical_ai; medical_ai,Sim2Real; FluidSim; DrugMol,
2311.16208v2,InstructMol: Multi-Modal Integration for Building a Versatile and Reliable Molecular Assistant in Drug Discovery,He Cao; Zijing Liu; Xingyu Lu; Yuan Yao; Yu Li,2023-11-27,2023,q-bio.BM; cs.AI; cs.LG,http://arxiv.org/abs/2311.16208v2,https://arxiv.org/pdf/2311.16208v2,,medical_ai,DrugMol,
2311.06456v6,Advancing Drug Discovery with Enhanced Chemical Understanding via Asymmetric Contrastive Multimodal Learning,Yifei Wang; Yunrui Li; Lin Liu; Pengyu Hong; Hao Xu,2023-11-11,2023,cs.LG,http://arxiv.org/abs/2311.06456v6,https://arxiv.org/pdf/2311.06456v6,,medical_ai,DrugMol,
2311.12035v1,Delta Score: Improving the Binding Assessment of Structure-Based Drug Design Methods,Minsi Ren; Bowen Gao; Bo Qiang; Yanyan Lan,2023-11-01,2023,q-bio.QM; cs.LG,http://arxiv.org/abs/2311.12035v1,https://arxiv.org/pdf/2311.12035v1,,medical_ai,DrugMol,
2310.15572v1,Natural Language Processing for Drug Discovery Knowledge Graphs: promises and pitfalls,J. Charles G. Jeynes; Tim James; Matthew Corney,2023-10-24,2023,cs.CL,http://arxiv.org/abs/2310.15572v1,https://arxiv.org/pdf/2310.15572v1,,medical_ai,DrugMol,
2310.06399v1,Lo-Hi: Practical ML Drug Discovery Benchmark,Simon Steshin,2023-10-10,2023,cs.LG; cs.AI,http://arxiv.org/abs/2310.06399v1,https://arxiv.org/pdf/2310.06399v1,https://github.com/SteshinSS/lohi_neurips2023,medical_ai,DrugMol,
2310.06083v1,Transformers and Large Language Models for Chemistry and Drug Discovery,Andres M Bran; Philippe Schwaller,2023-10-09,2023,cs.LG; physics.chem-ph,http://arxiv.org/abs/2310.06083v1,https://arxiv.org/pdf/2310.06083v1,,medical_ai,DrugMol; HealthMon,
2310.03223v6,TacoGFN: Target-conditioned GFlowNet for Structure-based Drug Design,Tony Shen; Seonghwan Seo; Grayson Lee; Mohit Pandey; Jason R Smith; Artem Cherkasov; Woo Youn Kim; Martin Ester,2023-10-05,2023,cs.LG,http://arxiv.org/abs/2310.03223v6,https://arxiv.org/pdf/2310.03223v6,,medical_ai,DrugMol; Protein,
2310.02066v3,De Novo Drug Design with Joint Transformers,Adam Izdebski; Ewelina Weglarz-Tomczak; Ewa Szczurek; Jakub M. Tomczak,2023-10-03,2023,cs.LG; cs.AI,http://arxiv.org/abs/2310.02066v3,https://arxiv.org/pdf/2310.02066v3,,medical_ai,DrugMol,
2310.00841v3,Drug Discovery with Dynamic Goal-aware Fragments,Seul Lee; Seanie Lee; Kenji Kawaguchi; Sung Ju Hwang,2023-10-02,2023,cs.LG,http://arxiv.org/abs/2310.00841v3,https://arxiv.org/pdf/2310.00841v3,https://github.com/SeulLee05/GEAM,medical_ai,DrugMol,
2309.16773v1,Neural scaling laws for phenotypic drug discovery,Drew Linsley; John Griffin; Jason Parker Brown; Adam N Roose; Michael Frank; Peter Linsley; Steven Finkbeiner; Jeremy Linsley,2023-09-28,2023,cs.LG; cs.AI; cs.CV; q-bio.QM,http://arxiv.org/abs/2309.16773v1,https://arxiv.org/pdf/2309.16773v1,,medical_ai,DrugMol,
2401.06771v1,Curiosity as a Self-Supervised Method to Improve Exploration in De novo Drug Design,Mohamed-Amine Chadi; Hajar Mousannif; Ahmed Aamouche,2023-09-24,2023,q-bio.QM; cs.LG; q-bio.BM,http://arxiv.org/abs/2401.06771v1,https://arxiv.org/pdf/2401.06771v1,https://github.com/amine179/Curiosity-RL-for-Drug-Design,medical_ai,DrugMol,
2311.12814v1,HydraScreen: A Generalizable Structure-Based Deep Learning Approach to Drug Discovery,Alvaro Prat; Hisham Abdel Aty; Gintautas Kamuntavičius; Tanya Paquet; Povilas Norvaišas; Piero Gasparotto; Roy Tal,2023-09-22,2023,q-bio.BM; cs.AI; cs.LG,http://arxiv.org/abs/2311.12814v1,https://arxiv.org/pdf/2311.12814v1,,medical_ai,DrugMol,
2309.12177v2,Explainable Artificial Intelligence for Drug Discovery and Development -- A Comprehensive Survey,Roohallah Alizadehsani; Solomon Sunday Oyelere; Sadiq Hussain; Rene Ripardo Calixto; Victor Hugo C. de Albuquerque; Mohamad Roshanzamir; Mohamed Rahouti; Senthil Kumar Jagatheesaperumal,2023-09-21,2023,cs.AI,http://arxiv.org/abs/2309.12177v2,https://arxiv.org/pdf/2309.12177v2,,medical_ai,DrugMol,
2309.12129v2,Leveraging Analog Quantum Computing with Neutral Atoms for Solvent Configuration Prediction in Drug Discovery,Mauro D'Arcangelo; Daniele Loco; Fresnel team; Nicolaï Gouraud; Stanislas Angebault; Jules Sueiro; Pierre Monmarché; Jérôme Forêt; Louis-Paul Henry; Loïc Henriet,2023-09-21,2023,quant-ph; physics.chem-ph,http://arxiv.org/abs/2309.12129v2,https://arxiv.org/pdf/2309.12129v2,,medical_ai,DrugMol,
2310.03028v1,SAF: Smart Aggregation Framework for Revealing Atoms Importance Rank and Improving Prediction Rates in Drug Discovery,Ronen Taub; Yonatan Savir,2023-09-12,2023,physics.chem-ph; cs.AI; cs.LG,http://arxiv.org/abs/2310.03028v1,https://arxiv.org/pdf/2310.03028v1,,medical_ai,DrugMol; HealthMon,
2309.05853v2,ChemSpaceAL: An Efficient Active Learning Methodology Applied to Protein-Specific Molecular Generation,Gregory W. Kyro; Anton Morgunov; Rafael I. Brent; Victor S. Batista,2023-09-11,2023,cs.LG; q-bio.BM,http://arxiv.org/abs/2309.05853v2,https://arxiv.org/pdf/2309.05853v2,,medical_ai,DrugMol,
2309.03589v1,NLRP3 monomer Functional Dynamics: from the Effects of Allosteric Binding to Implications for Drug Design,Emanuele Casali; Stefano A. Serapian; Eleonora Gianquinto; Matteo Castelli; Massimo Bertinaria; Francesca Spyrakis; Giorgio Colombo,2023-09-07,2023,q-bio.BM,http://arxiv.org/abs/2309.03589v1,https://arxiv.org/pdf/2309.03589v1,,physical_ai; medical_ai,Sim2Real; FluidSim; DrugMol; Protein,
2309.03919v3,A hybrid quantum-classical fusion neural network to improve protein-ligand binding affinity predictions for drug discovery,L. Domingo; M. Chehimi; S. Banerjee; S. He Yuxun; S. Konakanchi; L. Ogunfowora; S. Roy; S. Selvaras; M. Djukic; C. Johnson,2023-09-06,2023,quant-ph; cs.LG,http://arxiv.org/abs/2309.03919v3,https://arxiv.org/pdf/2309.03919v3,,medical_ai,Sim2Real; DrugMol,
2308.13171v1,Q-Drug: a Framework to bring Drug Design into Quantum Space using Deep Learning,Zhaoping Xiong; Xiaopeng Cui; Xinyuan Lin; Feixiao Ren; Bowen Liu; Yunting Li; Manhong Yung; Nan Qiao,2023-08-25,2023,quant-ph; q-bio.MN; q-bio.QM,http://arxiv.org/abs/2308.13171v1,https://arxiv.org/pdf/2308.13171v1,,medical_ai,DrugMol,
2308.07416v1,DiffHopp: A Graph Diffusion Model for Novel Drug Design via Scaffold Hopping,Jos Torge; Charles Harris; Simon V. Mathis; Pietro Lio,2023-08-14,2023,q-bio.BM,http://arxiv.org/abs/2308.07416v1,https://arxiv.org/pdf/2308.07416v1,,medical_ai,DrugMol,
2308.07413v1,Benchmarking Generated Poses: How Rational is Structure-based Drug Design with Generative Models?,Charles Harris; Kieran Didi; Arian R. Jamasb; Chaitanya K. Joshi; Simon V. Mathis; Pietro Lio; Tom Blundell,2023-08-14,2023,q-bio.BM,http://arxiv.org/abs/2308.07413v1,https://arxiv.org/pdf/2308.07413v1,,medical_ai,DrugMol,
2308.08561v3,Implementation of The Future of Drug Discovery: QuantumBased Machine Learning Simulation (QMLS),Yifan Zhou; Yan Shing Liang; Yew Kee Wong; Haichuan Qiu; Yu Xi Wu; Bin He,2023-08-14,2023,q-bio.BM; cs.AI; cs.LG,http://arxiv.org/abs/2308.08561v3,https://arxiv.org/pdf/2308.08561v3,,medical_ai,Sim2Real; DrugMol,
2308.06920v2,ChatGPT in Drug Discovery: A Case Study on Anti-Cocaine Addiction Drug Development with Chatbots,Rui Wang; Hongsong Feng; Guo-Wei Wei,2023-08-14,2023,cs.AI; cs.HC; q-bio.BM,http://arxiv.org/abs/2308.06920v2,https://arxiv.org/pdf/2308.06920v2,,medical_ai,DrugMol,
2308.12354v1,Machine Learning Small Molecule Properties in Drug Discovery,Nikolai Schapin; Maciej Majewski; Alejandro Varela; Carlos Arroniz; Gianni De Fabritiis,2023-08-02,2023,q-bio.BM; cs.LG; q-bio.QM,http://arxiv.org/abs/2308.12354v1,https://arxiv.org/pdf/2308.12354v1,,medical_ai,DrugMol,
2307.09671v1,Data-driven reactivity prediction of targeted covalent inhibitors using computed quantum features for drug discovery,Tom W. A. Montgomery; Peter Pogány; Alice Purdy; Mike Harris; Marek Kowalik; Alex Ferraro; Hikmatyar Hasan; Darren V. S. Green; Sam Genway,2023-07-18,2023,quant-ph,http://arxiv.org/abs/2307.09671v1,https://arxiv.org/pdf/2307.09671v1,,medical_ai,Sim2Real; DrugMol,
2307.15073v1,Drug Discovery under Covariate Shift with Domain-Informed Prior Distributions over Functions,Leo Klarner; Tim G. J. Rudner; Michael Reutlinger; Torsten Schindler; Garrett M. Morris; Charlotte Deane; Yee Whye Teh,2023-07-14,2023,q-bio.BM; cs.LG; stat.ML,http://arxiv.org/abs/2307.15073v1,https://arxiv.org/pdf/2307.15073v1,,medical_ai,DrugMol,
2307.06521v1,Artificial Intelligence for Drug Discovery: Are We There Yet?,Catrin Hasselgren; Tudor I. Oprea,2023-07-13,2023,cs.AI; cs.LG; q-bio.QM,http://arxiv.org/abs/2307.06521v1,https://arxiv.org/pdf/2307.06521v1,,medical_ai,DrugMol,
2307.00859v4,CardiGraphormer: Unveiling the Power of Self-Supervised Learning in Revolutionizing Drug Discovery,Abhijit Gupta,2023-07-03,2023,cs.LG; q-bio.QM; stat.AP; stat.ML,http://arxiv.org/abs/2307.00859v4,https://arxiv.org/pdf/2307.00859v4,,medical_ai,DrugMol,
2306.12802v3,Otter-Knowledge: benchmarks of multimodal knowledge graph representation learning from different sources for drug discovery,Hoang Thanh Lam; Marco Luca Sbodio; Marcos Martínez Galindo; Mykhaylo Zayats; Raúl Fernández-Díaz; Víctor Valls; Gabriele Picco; Cesar Berrospi Ramis; Vanessa López,2023-06-22,2023,cs.LG; cs.AI; q-bio.BM,http://arxiv.org/abs/2306.12802v3,https://arxiv.org/pdf/2306.12802v3,,medical_ai,DrugMol,
2306.11768v6,Geometric Deep Learning for Structure-Based Drug Design: A Survey,Zaixi Zhang; Jiaxian Yan; Yining Huang; Qi Liu; Enhong Chen; Mengdi Wang; Marinka Zitnik,2023-06-20,2023,q-bio.QM; cs.CE; cs.LG,http://arxiv.org/abs/2306.11768v6,https://arxiv.org/pdf/2306.11768v6,https://github.com/zaixizhang/Awesome-SBDD,medical_ai,DrugMol; Protein,
2307.11694v2,SynerGPT: In-Context Learning for Personalized Drug Synergy Prediction and Drug Design,Carl Edwards; Aakanksha Naik; Tushar Khot; Martin Burke; Heng Ji; Tom Hope,2023-06-19,2023,cs.AI; cs.LG; q-bio.BM; q-bio.MN,http://arxiv.org/abs/2307.11694v2,https://arxiv.org/pdf/2307.11694v2,,medical_ai,DrugMol; HealthMon,
2306.02206v2,Mitigating Molecular Aggregation in Drug Discovery with Predictive Insights from Explainable AI,Hunter Sturm; Jonas Teufel; Kaitlin A. Isfeld; Pascal Friederich; Rebecca L. Davis,2023-06-03,2023,q-bio.BM; cond-mat.soft; cs.LG,http://arxiv.org/abs/2306.02206v2,https://arxiv.org/pdf/2306.02206v2,,medical_ai,DrugMol,
2306.01683v2,Balancing Exploration and Exploitation: Disentangled $β$-CVAE in De Novo Drug Design,Guang Jun Nicholas Ang; De Tao Irwin Chin; Bingquan Shen,2023-06-02,2023,cs.LG; cs.AI; q-bio.BM,http://arxiv.org/abs/2306.01683v2,https://arxiv.org/pdf/2306.01683v2,,medical_ai,DrugMol; HealthMon,
2305.13997v1,Learning Subpocket Prototypes for Generalizable Structure-based Drug Design,Zaixi Zhang; Qi Liu,2023-05-22,2023,q-bio.BM; cs.LG,http://arxiv.org/abs/2305.13997v1,https://arxiv.org/pdf/2305.13997v1,,medical_ai,DrugMol,
2305.06334v1,Optimizing Drug Design by Merging Generative AI With Active Learning Frameworks,Isaac Filella-Merce; Alexis Molina; Marek Orzechowski; Lucía Díaz; Yang Ming Zhu; Julia Vilalta Mor; Laura Malo; Ajay S Yekkirala; Soumya Ray; Victor Guallar,2023-05-04,2023,q-bio.BM; cs.AI; cs.LG,http://arxiv.org/abs/2305.06334v1,https://arxiv.org/pdf/2305.06334v1,,medical_ai,Sim2Real; DrugMol; HealthMon,
2305.09481v1,Context-enriched molecule representations improve few-shot drug discovery,Johannes Schimunek; Philipp Seidl; Lukas Friedrich; Daniel Kuhn; Friedrich Rippmann; Sepp Hochreiter; Günter Klambauer,2023-04-24,2023,q-bio.BM; cs.LG,http://arxiv.org/abs/2305.09481v1,https://arxiv.org/pdf/2305.09481v1,https://github.com/ml-jku/MHNfs,medical_ai,DrugMol,
