id,title,authors,published,year,categories,arxiv_url,pdf_url,code,_domains,_tasks,publication
2512.17528,Voxel-GS: Quantized Scaffold Gaussian Splatting Compression with Run-Length Coding,Chunyang Fu; Xiangrui Liu; Shiqi Wang; Zhu Li,2025-12-19,2025,,https://arxiv.org/abs/2512.17528,https://doi.org/10.48550/arxiv.2512.17528,https://github.com/zb12138/VoxelGS,world_model,NeRF; 3DRecon,
2512.17541,FLEG: Feed-Forward Language Embedded Gaussian Splatting from Any Views via Compact Semantic Representation,Qijian Tian; Xin Tan; Jiayu Ying; Xuhong Wang; Yuan Xie; Lizhuang MA,2025-12-19,2025,,https://arxiv.org/abs/2512.17541,https://doi.org/10.48550/arxiv.2512.17541,,world_model,NeRF,
2512.17547,G3Splat: Geometrically Consistent Generalizable Gaussian Splatting,Mehdi Hosseinzadeh; Shin-Fang Chng; Yi Xu; Simon Lucey; Ian Reid; Ravi Garg,2025-12-19,2025,,https://arxiv.org/abs/2512.17547,https://doi.org/10.48550/arxiv.2512.17547,,world_model,FoundationModel; NeRF,
2512.17853,AnyTask: an Automated Task and Data Generation Framework for Advancing Sim-to-Real Policy Learning,Ran Gong; Xiaohan Zhang; Jinghuan Shang; Maria Vittoria Minniti; Jigarkumar Patel; Valerio Pepe; Riedana Yan; Ahmet Gundogdu; Ivan Kapelyukh; Ali E. Abbas,2025-12-19,2025,,https://arxiv.org/abs/2512.17853,https://doi.org/10.48550/arxiv.2512.17853,,world_model; physical_ai,FoundationModel; Sim2Real; RobotLearn,
2512.22175v1,Characterizing Motion Encoding in Video Diffusion Timesteps,Vatsal Baherwani; Yixuan Ren; Abhinav Shrivastava,2025-12-18,2025,cs.CV; cs.AI; eess.IV,http://arxiv.org/abs/2512.22175v1,https://arxiv.org/pdf/2512.22175v1,,world_model,VidGen; DiffusionWM; RobotLearn,
2512.17040v1,Infinite-Homography as Robust Conditioning for Camera-Controlled Video Generation,Min-Jung Kim; Jeongho Kim; Hoiyeong Jin; Junha Hyung; Jaegul Choo,2025-12-18,2025,cs.CV,http://arxiv.org/abs/2512.17040v1,https://arxiv.org/pdf/2512.17040v1,,world_model,VidGen; DiffusionWM; RobotLearn; 3DRecon,
2512.16371v2,Anchored Video Generation: Decoupling Scene Construction and Temporal Synthesis in Text-to-Video Diffusion Models,Mariam Hassan; Bastien Van Delft; Wuyang Li; Alexandre Alahi,2025-12-18,2025,cs.CV,http://arxiv.org/abs/2512.16371v2,https://arxiv.org/pdf/2512.16371v2,,world_model,FoundationModel; VidGen; DiffusionWM,
2512.16093v1,TurboDiffusion: Accelerating Video Diffusion Models by 100-200 Times,Jintao Zhang; Kaiwen Zheng; Kai Jiang; Haoxu Wang; Ion Stoica; Joseph E. Gonzalez; Jianfei Chen; Jun Zhu,2025-12-18,2025,cs.CV; cs.AI; cs.LG,http://arxiv.org/abs/2512.16093v1,https://arxiv.org/pdf/2512.16093v1,https://github.com/thu-ml/TurboDiffusion,world_model,VidGen; DiffusionWM,
2512.16397v1,Using Gaussian Splats to Create High-Fidelity Facial Geometry and Texture,Haodi He; Jihun Yu; Ronald Fedkiw,2025-12-18,2025,cs.CV; cs.AI; cs.GR,http://arxiv.org/abs/2512.16397v1,https://arxiv.org/pdf/2512.16397v1,,world_model,NeRF; MedImg,
2512.16924v1,"The World is Your Canvas: Painting Promptable Events with Reference Images, Trajectories, and Text",Hanlin Wang; Hao Ouyang; Qiuyu Wang; Yue Yu; Yihao Meng; Wen Wang; Ka Leong Cheng; Shuailei Ma; Qingyan Bai; Yixuan Li,2025-12-18,2025,cs.CV,http://arxiv.org/abs/2512.16924v1,https://arxiv.org/pdf/2512.16924v1,,world_model,WorldModel; Sim2Real; RobotLearn,
2512.17796v1,Animate Any Character in Any World,Yitong Wang; Fangyun Wei; Hongyang Zhang; Bo Dai; Yan Lu,2025-12-18,2025,cs.CV; cs.AI,http://arxiv.org/abs/2512.17796v1,https://arxiv.org/pdf/2512.17796v1,,world_model,WorldModel; VidGen; NeRF; Sim2Real,
2512.16461v1,SNOW: Spatio-Temporal Scene Understanding with World Knowledge for Open-World Embodied Reasoning,Tin Stribor Sohn; Maximilian Dillitzer; Jason J. Corso; Eric Sax,2025-12-18,2025,cs.CV; cs.RO,http://arxiv.org/abs/2512.16461v1,https://arxiv.org/pdf/2512.16461v1,,world_model,WorldModel; FoundationModel; 3DRecon; MedImg,
2512.16069v1,"A Task-Driven, Planner-in-the-Loop Computational Design Framework for Modular Manipulators",Maolin Lei; Edoardo Romiti; Arturo Laurenzi; Rui Dai; Matteo Dalle Vedove; Jiatao Ding; Daniele Fontanelli; Nikos Tsagarakis,2025-12-18,2025,cs.RO,http://arxiv.org/abs/2512.16069v1,https://arxiv.org/pdf/2512.16069v1,,world_model; physical_ai,MBRL; Sim2Real; RobotLearn,
2512.17040,Infinite-Homography as Robust Conditioning for Camera-Controlled Video Generation,Min-Jung Kim; Jeongho Kim; Haoran Jin; Junha Hyung; Jaegul Choo,2025-12-18,2025,,https://arxiv.org/abs/2512.17040,https://doi.org/10.48550/arxiv.2512.17040,,world_model,VidGen; DiffusionWM; RobotLearn; 3DRecon,
